b1-rhythm-plugin	https://github.com/ajhochy/Rhythm/issues/1540
b2-hermes-sidecar	https://github.com/ajhochy/Rhythm/issues/1541
b3-hermes-tab	https://github.com/ajhochy/Rhythm/issues/1542
b4-hermes-theme	https://github.com/ajhochy/Rhythm/issues/1543
